AuthorNames,FoSNames,Year,DocType,DisplayName,Doi,OriginalTitle
Ryo Matsumoto; Shigeo Tanuma; Hiromi Tanaka; Hideki Yoshikawa; Noriyuki Kataoka; Yugo Nishizawa; Kazuhiro Yoshihara,wafer; spectral line; reproducibility; nuclear magnetic resonance; chemistry; analytical chemistry; voigt profile; x ray photoelectron spectroscopy,2016,Journal,Journal of Electron Spectroscopy and Related Phenomena,10.1016/j.elspec.2015.12.008,Reproducibility of XPS analysis for film thickness of SiO2/Si by active Shirley method
Sabina Sieri; Gabriele Eiben; Vittorio Krogh; Inge Huybrechts; Antje Hebestreit; Lauren Lissner; Alfonso Siani; Eva Kovacs; Helle-Mai Loit; Valeria Pala; Wolfgang Ahrens; Stalo Papoutsou; A. Lanfer,statistics; medicine; correlation coefficient; pediatrics; food group; reproducibility; diabetes mellitus; food frequency questionnaire,2011,Journal,International Journal of Obesity,10.1038/ijo.2011.36,Reproducibility of food consumption frequencies derived from the Children's Eating Habits Questionnaire used in the IDEFICS study
Randy Schekman,cell biology; computational biology; biology; reproducibility,2016,Journal,Annual Review of Cell and Developmental Biology,10.1146/annurev-cb-32-100316-100001,Introduction: The Challenge of Reproducibility
Stephanie C. Hicks; Rafael A. Irizarry,data science; management science; curriculum; active learning; statistical thinking; reproducibility; mathematics,2017,Journal,The American Statistician,10.1080/00031305.2017.1356747,A Guide to Teaching Data Science
Emy Ariffin; Martyn Sherriff; Waleed K. Saleh; Dirk Bister,medicine; engineering drawing; mean difference; calipers; reproducibility; orthodontics; typodont,2015,Journal,Journal of Orthodontics,10.1179/1465313315Y.0000000016,"Accuracy and reproducibility of linear measurements of resin, plaster, digital and printed study-models"
D. Giuliani; T. Grassi; Andrea Lissoni; Valentina Chiappa; Robert Fruscio; L. Ceppi,medicine; endometrial cancer; radiology; pathology; reproducibility,2014,Journal,Ultrasound in Obstetrics & Gynecology,10.1002/uog.13546,OC13.02: Reproducibility of IETA terms in describing endometrial pathology
Yael G. Friedman; Michael Mimouni; Reuben R. Shamir; Leo Joskowicz; Eytan Z. Blumenthal,snellen chart; reproducibility; visual acuity; medicine; chart; statistics; diabetes mellitus,2016,Journal,Graefes Archive for Clinical and Experimental Ophthalmology,10.1007/s00417-015-3252-3,The influence of varying the number of characters per row on the accuracy and reproducibility of the ETDRS visual acuity chart
Akio Onishi; Ryuichi Maezaki,computer vision; remote sensing; reproducibility; artificial intelligence; computer science,2014,Journal,Journal of Japan Society of Civil Engineers,10.2208/jscejer.70.I_59,"Acquiring of Fine Land Covers Information by Using the Object Based Classification Method, and Examination of Reproducibility of Land Surface Temperature"
Alison M. Coates; Emily J. Watson; Siobhan Banks; Mark Kohler,caffeine; reproducibility; food science; food frequency questionnaire; diabetes mellitus; mean difference; medicine; statistics,2017,Journal,International Journal of Food Sciences and Nutrition,10.1080/09637486.2016.1268102,Validation and reproducibility of an Australian caffeine food frequency questionnaire.
Shishi Lin; Giacomo Savini; Jinhai Huang; Fangjun Bao; Hao Chen; Qinmei Wang; Weicong Lu; Yanjun Hua,scheimpflug principle; cornea; reproducibility; fourier transform; keratometer; optical coherence tomography; repeatability; optics; medicine,2015,Journal,Cornea,10.1097/ICO.0000000000000564,"Corneal Power Measurement Obtained by Fourier-Domain Optical Coherence Tomography: Repeatability, Reproducibility, and Comparison With Scheimpflug and Automated Keratometry Measurements."
Martin Koestenberger; Massimiliano Cantinotti,reproducibility; blood pressure; medicine; accuracy and precision; internal medicine; cardiology; radiology,2017,Journal,Circulation-cardiovascular Imaging,10.1161/CIRCIMAGING.117.007165,Quantification of Left Ventricular Size and Function by 2-Dimensional Echocardiography: So Basic and So Difficult: How to Increase the Accuracy and Reproducibility in Children?
Mina J. Bissell,reliability engineering; reproducibility; computer science,2013,Journal,Nature,10.1038/503333a,Reproducibility: The risks of the replication drive
Andy Brown; Duncan Hull; Jon C. Ison; Helen Parkinson; Robert Stevens; Allyson L. Lister; James Malone,data science; reproducibility; audit trail; digital preservation; ontology; software; computer science; data mining,2014,Journal,Journal of Biomedical Semantics,10.1186/2041-1480-5-25,"The Software Ontology (SWO): a resource for reproducibility in biomedical data analysis, curation and digital preservation"
Angela Maria Grisales Del Rio; Andrés Carrión García,measurement systems analysis; data mining; reproducibility; reliability engineering; statistical process control; gauge; repeatability; control engineering; computer science,2013,Journal,Measurement,10.1016/j.measurement.2013.04.065,Number of distinct data categories and gage repeatability and reproducibility. A double (but single) requirement.
Long Ngo; Warren J. Manning; Steven Bellm; Sophie Berg; Beth Goddu; Kraig V. Kissinger; Reza Nezafat; Tamer Basha,internal medicine; medicine; reproducibility; radiology; medical physics; cardiology,2016,Journal,Journal of Cardiovascular Magnetic Resonance,10.1186/1532-429X-18-S1-P54,Reproducibility of slice-interleaved myocardial T2 mapping sequences
Giuliano Marti; Pasquale Perrone Filardi; Donato Mele; Maurizio Galderisi; Antonello D'Andrea; Eustachio Agricola; Roberta Esposito; Giuseppe Mercuro; Roberto Marchioli; Denisa Muraru; Sergio Mondillo; Piercarlo Ballo; Stefano Nistri; Luigi P. Badano; Maria-Angela Losi; Pasquale Innelli; Alessandro Santoro; Aurelio Sgalambro; Paolo Nicola Marino,ultrasound; reproducibility; cardiology; doppler echocardiography; medicine; internal medicine; radiology; clinical trial; data acquisition; documentation,2011,Journal,Cardiovascular Ultrasound,10.1186/1476-7120-9-26,Methodological approach for the assessment of ultrasound reproducibility of cardiac structure and function: a proposal of the study group of Echocardiography of the Italian Society of Cardiology (Ultra Cardia SIC) part I.
Tsutomu Okada; Aki Kido; Chunlei Liu; Koji Fujimoto; Takuya Hinoda; Akira Yamamoto; Kaori Togashi; Yasutaka Fushimi; Tomohisa Okada,ethics committee; medicine; radiology; quantitative susceptibility mapping; statistics; pathology; reproducibility,2015,Journal,Investigative Radiology,10.1097/RLI.0000000000000159,Quantitative Susceptibility Mapping at 3 T and 1.5 T: Evaluation of Consistency and Reproducibility.
Tomoyuki Akita; Junko Tanaka; Yuko Nakamura-Kadohiro; Joji Takenaka; Yoshiaki Kiuchi; Yosuke Harada,retina; reproducibility; radiology; supine position; ophthalmology; tomography; surgery; medicine; laser,2016,Journal,Clinical Ophthalmology,10.2147/OPTH.S111250,Reproducibility of optic disk evaluation in supine subjects with a Heidelberg Retina Tomograph II laser tomographic scanner.
Marit Grøtta,photography; reproducibility; literature; art history; art; poetry,2012,Journal,Nineteenth-century French Studies,10.1353/ncf.2012.0053,"Reading/Developing Images: Baudelaire, Benjamin, and the Advent of Photography"
Yuji Akazawa,materials science; fluorescence; optoelectronics; reproducibility,2016,Patent,NA,NA,Light emitting device exhibiting excellent heat resistance and good color reproducibility through fluorescent material arrangement
Yuk‐Ting Cheung; Kar‐Ho Lau; Ying‐Keung Fung; Michael Ying; Wing‐Keung Tsang,pathology; repeatability; medicine; radiology; reproducibility; common carotid artery,2012,Journal,Journal of Clinical Ultrasound,10.1002/jcu.20906,Repeatability and reproducibility of ultrasonographic measurement of carotid intima thickness
David J. Spiegelhalter,fake news; mathematics; reproducibility; econometrics; trustworthiness; public relations; politics; scientific evidence,2017,Journal,Journal of The Royal Statistical Society Series A-statistics in Society,10.1111/rssa.12302,Trust in numbers
Sung Wook Shin; K Son; Hyo-Il Jung; K Kim; Myungshin Kim; S Lee; Young Hoon Ji; H. Lee,nuclear medicine; physics; normalization; dose profile; dosimeter; reproducibility; government; dosimetry,2011,Journal,Medical Physics,10.1118/1.3612219,SU‐E‐T‐268: The Evaluation of Dosimetric Characteristic of Radiophotoluminescent Glass Dosimeter According to Reading Methods of Reader
Alexandra Williams; Johannes Abel; Bernd Stöckl; Wolfgang Janda; Gerold Labek,arthroplasty; implant; medicine; physical therapy; surgery; reproducibility,2011,Journal,European Orthopaedics and Traumatology,10.1007/s12570-011-0065-7,Reproducibility and impact factors on revision rate published concerning the cemented Lubinus SP II stem
Jayson Beaster-Jones; Wayne Marshall,reproducibility; hindi; melody; cultural imperialism; parent company; sociology; literature; lawsuit; exoticism,2012,Journal,South Asian Popular Culture,10.1080/14746689.2012.706015,It takes a little lawsuit: The flowering garden of Bollywood exoticism in the age of its technological reproducibility
Zhiping Tang; Ying Mei; Zhouyue Li; Xiao Yang,orthokeratology; medicine; intraclass correlation; roundness; shape analysis; repeatability; statistics; surgery; reproducibility; trial registration,2016,Journal,Journal of Ophthalmology,10.1155/2016/1732476,Repeatability and Reproducibility of Quantitative Corneal Shape Analysis after Orthokeratology Treatment Using Image-Pro Plus Software
Won Ik Cho,database; reproducibility; computer hardware; computer science,2010,Patent,NA,NA,METHOD AND APPARATUS FOR PREVENTING DATA REPRODUCIBILITY
Povilas Sladkevicius; L. Savelli; Antonia Carla Testa; A. Di Legge; Letizia Zannoni; Ligita Jokubkiene; G. Condous; Lil Valentin,reproducibility; terminology; pathology; ultrasonography; medicine; repeatability; ovarian tumor; radiology; confusion,2014,Journal,Ultrasound in Obstetrics & Gynecology,10.1002/uog.13273,Intra- and interobserver agreement with regard to describing adnexal masses using International Ovarian Tumor Analysis terminology: reproducibility study involving seven observers.
Marie-France Giroux; Eric Therasse; Bertrand Melanson; Claude Kauffmann; Stephane Elkouri; Vincent L. Oliva; Gilles Soulez; An Tang; Philippe Melanson,systematic error; intraclass correlation; medicine; reproducibility; repeatability; abdominal aortic aneurysm; radiology; computed tomography angiography,2012,Journal,European Journal of Radiology,10.1016/j.ejrad.2011.04.044,Measurements and detection of abdominal aortic aneurysm growth: Accuracy and reproducibility of a segmentation software
Harry Hemingway; Kenan Direk; Arturo Gonzalez-Izquierdo; Maria Pikoula; Spiros Denaxas; Natalie K Fitzpatrick; Liam Smeeth,data mining; computer science; observational study; data science; reproducibility,2017,Conference,NA,10.1109/CBMS.2017.74,Methods for Enhancing the Reproducibility of Observational Research Using Electronic Health Records: Preliminary Findings from the CALIBER Resource
Mark C. Gibson; Leonard P. Freedman; Yvonne Reid; Stephen P. Ethier; Richard M. Neve; Howard R Soule,cell culture; bioinformatics; authentication; reproducibility; biology,2015,Journal,Nature Methods,10.1038/nmeth.3403,Reproducibility: changing the policies and culture of cell line authentication
Gary A. Churchill,biology; cognitive science; reproducibility; genetics,2014,Journal,Genetics,10.1534/genetics.114.169912,When Are Results Too Good to Be True
Joseph I. Hoffman,raw data; computer science; database; reproducibility; source code; software,2016,Journal,Nature,10.1038/534326d,Reproducibility: Archive computer code with raw data.
Jin Young Cho; Jong Shin Yoo; Victor G. Zgoda; Justina C. Wolters; Mehdi Mirzaei; Jin Young Kim; Francisco J. Blanco; Miguel Marcilla; Gilberto B. Domont; Alberto Paradela; Mark P. Molloy; Arthur T. Kopylov; Ardeshir Amirkhani; Gabriel D. T. Araujo; Lekha Sleno; Andrew J. Percy; Christoph H. Borchers; Patricia Fernández-Puente; Eduard Sabidó; Núria Colomé-Calls; Francesc Canals; Carol E. Parker; Leanne B. Ohlund; Concha Gil; Mark J. Raftery; Daniel Wilffert; Jessica Tamura-Wells; Juan Pablo Albar; Fernando J. Corrales; María Luisa Hernáez; Young-Ki Paik; Jesus M. Arizmendi; Guadalupe Espadas; Mathew J. McKay; Paul A. Haynes; Kerman Aloria,technician; sample preparation; reproducibility; robustness; workflow; computer science; quantitative proteomics; analytical chemistry,2015,Journal,Eupa Open Proteomics,10.1016/j.euprot.2015.06.001,Inter-laboratory evaluation of instrument platforms and experimental workflows for quantitative accuracy and reproducibility assessment
Jos T. A. Verhoeven; Neal R. Haddaway,repeatability; data mining; text mining; metadata; ecology; meta analysis; systematic review; replicate; reproducibility; computer science; sample size determination,2015,Journal,Ecology and Evolution,10.1002/ece3.1722,Poor methodological detail precludes experimental repeatability and hampers synthesis in ecology
A. J. Larner,dementia; addenbrooke s cognitive examination; psychiatry; psychology; clinical psychology; reproducibility,2015,Journal,International Journal of Geriatric Psychiatry,10.1002/gps.4334,Mini‐Addenbrooke's cognitive examination diagnostic accuracy for dementia: reproducibility study
于杰 Yu Jie; 周烽 Zhou Feng; 王辉 Wang Hui; 王丽萍 Wang Liping,optics; physics; optoelectronics; mirror mount; reproducibility; metrology,2012,Journal,Chinese Journal of Lasers,10.3788/CJL201239.1108008,Development of Mirror Mount for Ultra-High Reproducibility Metrology
