AuthorNames,FoSNames,Year,DocType,DisplayName,Doi,OriginalTitle
Ertugrul Colak; Afsun Sahin; Nilgun Yildirim; Huseyin Gursoy; Hikmet Basmak; Zuhat Usalp,diabetes mellitus; reproducibility; radiology; coherence; medicine,2011,Journal,European Journal of Ophthalmology,10.5301/EJO.2010.1298,Reproducibility of ocular biometry with a new noncontact optical low-coherence reflectometer in children.
Monya Baker,cell; cell biology; reproducibility; biology; replicate,2016,Journal,Nature,10.1038/537433a,Reproducibility: Respect your cells!
Andrea Ginzburg,scarcity; value theory; ambiguity; economics; economic system; reproducibility; neoclassical economics; law,2016,Journal,Contributions To Political Economy,10.1093/cpe/bzw001,Professor de Vivo on Sraffa and Marx
Neil E. Alexis; David B. Peden; Madeline Adams Dillon; Qinging Zhou; Haibo Zhou; Aaron K. Kobernick,anesthesia; reproducibility; medicine,2016,Journal,The Journal of Allergy and Clinical Immunology,10.1016/j.jaci.2016.04.017,Reproducibility of the inflammatory response to inhaled endotoxin in healthy volunteers
Siamak Sabour,reproducibility; medicine; intensive care medicine; ambulatory blood pressure,2017,Journal,Blood Pressure Monitoring,10.1097/MBP.0000000000000263,Reproducibility of 24-h ambulatory blood pressure and measures of autonomic function: methodological and statistical issue
J. Klausen; Dominique Ruffieux; Laurent Vuilleumier; R. Stübi; H. Schill,reproducibility; geology; calibration; ozone; atmospheric sciences,2017,Journal,Journal of Geophysical Research,10.1002/2016JD025735,Reproducibility of total ozone column monitoring by the Arosa Brewer spectrophotometer triad
Lan-Yan Yang; Ying Lu; Shein-Chung Chow,mathematics; statistics; reproducibility; generalizability theory,2012,BookChapter,NA,10.1201/b12277-5,Assessing Similarity Using the Reproducibility and Generalizability Probabilities and the Sensitivity Index
Henri Chambaud; Lien Luong; Zile Liu; Tanguy Berlaud; Brieuc Toullat,bearing; computer vision; reproducibility; bearing surface; augmented reality; plane symmetry; repeatability; artificial intelligence; engineering,2012,Patent,NA,NA,Augmented reality mask ensuring good reproducibility and good repeatability of the display of information from the sensors relative to the real environment
Damien Irving,software; replicate; reproducibility; publishing; weather and climate; physics; best practice; operations research; lag; management science; meteorology,2016,Journal,Bulletin of the American Meteorological Society,10.1175/BAMS-D-15-00010.1,A Minimum Standard for Publishing Computational Results in the Weather and Climate Sciences
Andreas Wombacher; Peter M. G. Apers; Mohammad Rezwanul Huq,streaming data; data mining; scalability; real time computing; replication; reproducibility; data stream mining; e science; distributed computing; computer science,2010,Conference,NA,10.1145/1871902.1871916,Identifying the challenges for optimizing the process to achieve reproducible results in e-science applications
Cláudio Sérgio Medeiros Paiva; Camila Caroline de Amorim Paiva; Camila Albuquerque de Brito Gomes; Hélio Antonio Guimarães Filho; Lusimário Rodrigues Silva Junior; Carlos Fernando de Mello Junior; Gilberto Moura Brito Junior,medicine; pathology; kidney; radiology; confidence interval; reproducibility; intraclass correlation; standard deviation,2014,Journal,Journal of Ultrasound in Medicine,10.7863/ultra.33.3.431,Reproducibility of renal volume measurement in adults using 3-dimensional sonography.
Dan G. Bock; Brook T. Moyers; Jean-Sébastien Moore; Michelle T. Franklin; Sébastien Renaut; Diana J. Rennison; Kimberly J. Gilbert; Timothy H. Vines; Thor Veen; Rose L. Andrew; Nolan C. Kane,population genetics; data set; bioinformatics; data mining; reproducibility; random walk; genetics; software; biology; cluster analysis,2012,Journal,Molecular Ecology,10.1111/j.1365-294X.2012.05754.x,Recommendations for utilizing and reporting population genetic analyses: the reproducibility of genetic clustering using the program structure
Wei Wang; Andrew C.-H. Sue; Wilson Wen Bin Goh,feature selection; boosting; statistical hypothesis testing; bioinformatics; data mining; confidence interval; sample size determination; pattern recognition; instability; biology; accuracy and precision; artificial intelligence; reproducibility,2017,Journal,Drug Discovery Today,10.1016/j.drudis.2016.12.006,Feature selection in clinical proteomics: with great power comes great reproducibility
J.-M. Parisaux; A. Dupeyron; F. Lemoine; P.-J. Bousquet; C. Hérisson; M. Julia; I. Laffont,physical therapy; medicine; torque; reproducibility; intraclass correlation,2010,Journal,Annals of Physical and Rehabilitation Medicine,10.1016/j.rehab.2010.05.002,Reproducibility of isokinetic peak torque assessments of the hip flexor and extensor muscles.
Jiho Chang; Cheol-Ho Jeong,reproducibility; optics; attenuation coefficient; mathematics,2015,Journal,Acta Acustica United With Acustica,10.3813/AAA.918808,Reproducibility of The Random Incidence Absorption Coefficient Converted From the Sabine Absorption Coefficient.
Ravi S. Ramani; Herman Aguinis; Wayne F. Cascio,international business; capitalization; marketing; business; finance; credibility; reproducibility,2017,Journal,Journal of International Business Studies,10.1057/s41267-017-0081-0,Science’s reproducibility and replicability crisis: International business is not immune
Christopher Khoo; Ortho; Siew Kit; Lembah Pantai; Chee Han; David Choon; Kuala Lumpur,motion analysis; accelerometer; computer science; computer hardware; standard gravity; acceleration; reproducibility,2014,Journal,Jmir mhealth and uhealth,10.2196/mhealth.3008,"Accuracy, Consistency, and Reproducibility of the Triaxial Accelerometer in the iPod Touch: A Pilot Study."
J Vogelgsang; H Klafki; J Wiltfang; D Wedekind; C Bouter,disease; biomarker; reproducibility; pathology; medicine,2017,Conference,NA,10.1055/s-0037-1606415,Reproducibility of Alzheimer's Disease CSF-Biomarker Measurements under Clinical Routine Conditions
Jia Ling Tan; Nicole Maree Thomas; Leanne M. Johnston,confidence interval; psychology; physical medicine and rehabilitation; spina bifida; physical therapy; reproducibility; developmental psychology,2017,Journal,Physical & Occupational Therapy in Pediatrics,10.1080/01942638.2016.1244872,Reproducibility of Muscle Strength Testing for Children with Spina Bifida
N. Wang; B.-K. Baik; J. Han; J. F. Panozzo; L. J. Malcolmson; D. Driedger; G. C. Arganosa; J. Wood,reproducibility; engineering; food science; repeatability; engineering drawing; standard deviation; statistics; relative standard deviation,2012,Journal,Cereal Foods World,10.1094/CFW-57-5-0230,AACCI Approved Methods Technical Committee Report: Collaborative Study on a Method for Determining Firmness of Cooked Pulses (AACCI Method 56-36.01)
Nils Johansson; Stefan Svensson; Patrick Van Hees,functional analysis; confidence interval; reproducibility; compartment; ventilation; engineering; full scale; forensic engineering,2015,Journal,Fire Technology,10.1007/s10694-014-0408-3,A Study of Reproducibility of a Full-Scale Multi-Room Compartment Fire Experiment
Camilla Smith,weimar republic; regionalism; art history; art; reproducibility,2014,Journal,Oxford Art Journal,10.1093/oxartj/kcu022,Exploring Reproducibility and Regionalism in Weimar Germany
Robert Koprowski; Sven Reisdorf; Renato Ambrósio,intraocular pressure; deformation; scheimpflug principle; chemistry; reproducibility; analytical chemistry; optics,2015,Journal,Journal of Biophotonics,10.1002/jbio.201400137,Scheimpflug camera in the quantitative assessment of reproducibility of high-speed corneal deformation during intraocular pressure measurement
J Lyu; M Chen,poisson regression; reproducibility; mathematics; statistics; repeatability; operator; econometrics,2011,Journal,NA,10.1177/0954405410396153,Enhancement of measurement capability for precision manufacturing processes using an attribute gauge system
Tetsuya Suhara; Hidehiko Takahashi; Toshiya Murai; Ryosuke Arakawa; Hiroshi Ito; Takeshi Sasaki; Saori Fujie; Harumasa Takano; Fumitoshi Kodaka,psychology; cognitive psychology; reproducibility; developmental psychology,2010,Journal,NeuroImage,10.1016/j.neuroimage.2010.04.073,Reproducibility of [11C]MNPA binding in healthy human subjects
Makoto Yamakado; Takuma Sekiya; Yoshio Kano,computer science; reproducibility; analytical chemistry,2017,Journal,NA,10.1299/jsmekanto.2017.23.702,Improvement of behavior reproducibility by high accuracy of vehicle model
Maya Galperin; Hyun J. Kim; Jonathan G. Goldin; Yongha Jung; Eva M. van Rikxoort; Daniel Chong; Katherine Yang; Matthew S. Brown; Michael F. McNitt-Gray,reproducibility; medicine; medical physics; computed tomography; calibration,2011,Conference,NA,10.1164/ajrccm-conference.2011.183.1_MeetingAbstracts.A1506,Reproducibility Of Densitometric Measures Of Emphysema In Computed Tomography Scans One Week Apart: The Effect Of Breathhold And Scanner Calibration
Ronald F. Boisvert,computer science; reproducibility; computational science; theoretical computer science,2016,Journal,Communications of The ACM,10.1145/2994031,Incentivizing reproducibility
J. González Martín-Moro,political science; reproducibility; accounting; publication,2017,Journal,Archivos de la Sociedad Española de Oftalmología,10.1016/j.oftale.2017.07.009,The science reproducibility crisis and the necessity to publish negative results
de Melo Dg; Travassos Rm; de Araújo Lc; Piva Mr; Melo Ar; Santos Tde S; Martins-Filho Pr; Gomes Ac; Silva Hf; Cavalcante,observational error; surgery; intraclass correlation; radiology; reproducibility; cone beam computed tomography; tomography; mandibular canal; coefficient of variation; medicine; nuclear medicine,2012,Journal,Indian Journal of Dental Research,10.4103/0970-9290.104952,Evaluation of reliability and reproducibility of linear measurements of cone-beam-computed tomography
Jay Bendkhale; Tejas Janardan Sarang; Amar Phatak,analytical chemistry; automotive industry; reproducibility; rescaled range; materials science,2017,Conference,NA,10.4271/2017-01-0201,Reproducibility of Automotive Tests Using Rescaled Range Analysis
Yamasaki Youichi; Naoko Kubota; Kanami Harada; Tomoya Murakami; Nishi Megumi; Tomonori Iwasaki; Takeshi Oku; Atsushi Fukami; Hiroko Hasegawa; Igata Noriko; Issei Saitoh; Yoko Iwase; Emi Inada; Hayasaki Haruaki; Kinjo Sachiko; Yoshihiko Takemoto; Chiaki Yamada,surgery; reproducibility; medicine,2010,Journal,Cranio-the Journal of Craniomandibular Practice,10.1179/crn.2010.032,A reproducibility method to test lip-closing strength in preschool children.
Marie Dominique Azemar; Frédéric Staerman; Thomas Ripert; Rabah Messaoudi; Johann Menard; Younes Bayoud,pathology; emergency medicine; multidisciplinary approach; team management; medicine; reproducibility,2011,Journal,The Journal of Urology,10.1016/j.juro.2011.02.1545,643 WHAT ABOUT REPRODUCIBILITY OF DECISION MADE AT MULTIDISCIPLINARY TEAM MANAGEMENT
Krzysztof Jonderko; Anna Kasicka-Jonderko,observational error; calibration; statistics; medicine; diabetes mellitus; reproducibility; pathology; breath test; liver function tests; sampling; systematic error; standardization,2013,Journal,Digestive Diseases and Sciences,10.1007/s10620-012-2529-1,Phase-1 Evaluation of 13C-Liver Function Breath Tests
Joseph Whitnah; Abhishek Chaturvedi; Theodore J. Dubinsky; Lee M. Mitsumori; Karen K. Stout; Kent M. Koprowicz; Jeffrey H. Maki; Florence H. Sheehan; Kelly Branch,medicine; angiology; reproducibility; tricuspid valve; internal medicine; radiology; ventricle; cardiology,2010,Journal,Journal of Cardiovascular Magnetic Resonance,10.1186/1532-429X-12-S1-P78,Efficiency and reproducibility of the right ventricular long axis imaging plane for the evaluation of right ventricle
Christophe Bernard,reproducibility; engineering; management science; engineering management,2016,Journal,NA,10.1523/ENEURO.0046-16.2016,Editorial: Introducing Research Resource Identification Initiative at eNeuro
Vinay; Brian M. Kreisman; Andrew John,psychology; pure tone; reproducibility; hearing aid; narrowband; audiometry; clinical practice; audiology; acoustics; equivalence,2017,Journal,International Journal of Audiology,10.1080/14992027.2017.1309084,Equivalence and test–retest reproducibility of conventional and extended-high-frequency audiometric thresholds obtained using pure-tone and narrow-band-noise stimuli
Peter Møller Juhl; Ellen Raben Pedersen; Troels Halfeld Nielsen; Ågot Møller Grøntved; Trine Printz; Christian Godballe,reproducibility; psychology; acoustics; microphone,2017,Journal,Journal of Speech Language and Hearing Research,10.1044/2017_JSLHR-S-16-0460,Reproducibility of Dual-Microphone Voice Range Profile Equipment
J. Fries; Marny Fedrigo; Helen Doran; Martin Goddard; Heike Goebel; S. Rotman; Giovanni Bartoloni; M. Ortmann; Anna Chiara Frigo; C. Andersen; François Paraf; Annalisa Angelini; Desley Neil; Andrea Marzullo; N. Turhan; Fiona Black; Margaret Burke; Ornella Leone; Francesco Grigoletto; Paul N. Bishop; Alessio Gasparetto; Roberto Mencarelli; Gaetano Thiene,reproducibility; pathology; biopsy; medicine; physical therapy,2010,Journal,Journal of Heart and Lung Transplantation,10.1016/j.healun.2009.11.231,220: A Web-Based Pilot Study of Inter-Pathologist Reproducibility Using the ISHLT 2004 Classification System for Biopsy Diagnosis of Acute Cardiac Allograft Rejection: The European Experience on Behalf of the Transplant Working Group of the Association for European Cardiovascular Pathology
B. D. Santer; K. E. Taylor; T. M. L. Wigley,atmospheric temperature; observational study; reproducibility; troposphere; atmospheric sciences; temperature measurement; geology,2011,Journal,Science,10.1126/science.1216273,The reproducibility of observational estimates of surface and atmospheric temperature change.
T Jones; Shi Hui Dong; Charlotte Simmler; Dd Soejarto; Rs Phansalkar; Shao Nong Chen; Guido F. Pauli; Jr Anderson,reproducibility; biology; food science,2013,Journal,Planta Medica,10.1055/s-0033-1348595,Botanical Product Integrity Dossiers: A Comprehensive Approach to Ensure Reproducibility in Botanical Dietary Supplements Research
J.C. Otto; C.P. Paolini; A. Ramos; B. Wright; M.P. Thomas; A. Esparza; T. Nguyen; G.R. Williams; G.P. Behm; V.G. Haka,parallel computing; message passing; de bruijn sequence; architecture; computation; reproducibility; breadth first search; theoretical computer science; distributed computing; graph; computer science; test data,2017,Journal,Parallel Computing,10.1016/j.parco.2017.07.010,SC16 student cluster competition challenge: Investigating the reproducibility of results for the ParConnect application
