journ_id,formal_name,jfraction,subd_id
4715,Current Topics In Medicinal Chemistry,1,54
4716,Current Topics In Microbiology And Immunology,1,20
4717,Current Topics In Nutraceutical Research,1,42
4718,Current Topis In Membranes,1,441
4719,Current Treatment Options In Cardiovascular Medicine,1,2
4720,Current Treatment Options In Gastroenterology,1,32
4721,Current Treatment Options In Neurology,1,485
4722,Current Treatment Options In Oncology,1,12
4723,Current Urology Reports,1,8
4724,Current Vascular Pharmacology,1,77
4725,Current Women'S Health Reports,1,471
4726,CURRENT ZOOLOGY,1,548
4727,Curriculum Inquiry,1,134
4728,CURRICULUM MATTERS,1,134
4729,Customer Interactions Solutions,1,346
4730,CUSTOS E AGRONEGOCIO,1,43
4731,Cutaneous And Ocular Toxicology,1,33
4732,Cutis,1,24
4733,Cutter It Journal,1,56
4734,Cutting Tool Engineering,1,201
4735,CYBERN_SYST_ANAL+,1,393
4736,Cybernetics And Systems,1,3
4737,Cybernetics And Systems Analysis,1,433
4738,"Cyberpsychology & Behavior : The Impact Of The Internet, Multimedia And Virtual Reality On Behavior And Society",1,265
4739,CYBERPSYCHOLOGY BEHAVIOR AND SOCIAL NETWORKING,1,265
4740,Cybium,1,423
4741,CYTA-JOURNAL OF FOOD,1,284
4742,Cytobios,1,424
4743,CYTOGENET_CELL_GENET,1,424
4744,Cytogenetic And Genome Research,1,424
4745,Cytogenetics And Cell Genetics,1,424
4746,Cytokine,1,9
4747,Cytokine And Growth Factor Reviews,1,9
4748,CYTOKINES CELLULAR & MOLECULAR THERAPY,1,9
4749,Cytologia,1,424
4750,Cytology And Genetics,1,402
4751,Cytometry,1,424
4752,Cytometry : The Journal Of The Society For Analytical Cytology,1,19
4753,Cytometry Part B - Clinical Cytometry,1,19
4754,Cytopathology,1,471
4755,CYTOSKELETON,1,48
4756,Cytotechnology,1,515
4757,Cytotherapy,1,424
4758,Czech Journal Of Animal Science,1,107
4759,Czech Journal Of Food Sciences,1,49
4760,CZECH JOURNAL OF GENETICS AND PLANT BREEDING,1,294
4761,Czechoslovak Journal Of Physics,1,463
4762,Czechoslovak Mathematical Journal,1,221
4763,D L R - Forschungsberichte,1,552
4764,Dados,1,261
4766,Daedalus,1,431
4767,Dairy Industries International,1,456
4768,DAIRY SCIENCE & TECHNOLOGY,1,341
4769,Dakar Medical,1,87
4770,DALHOUSIE_REV,1,268
4771,Dalian Ligong Daxue Xuebao/Journal Of Dalian University Of Technology,1,52
4772,Dalton Transactions,1,35
4773,DANCE CHRONICLE,1,525
4774,DANCE MAGAZINE,1,525
4775,DANCE RESEARCH,1,250
4776,DANCE RESEARCH JOURNAL,1,250
4777,DANCE THEATRE JOURNAL,1,498
4778,DANCE_MAG,1,495
4779,DANCE_THEAT_J,1,495
4780,DANCING TIMES,1,243
4781,DANCING_TIMES,1,495
4782,Danish Medical Bulletin,1,91
4783,DAO-A JOURNAL OF COMPARATIVE PHILOSOPHY,1,383
4784,DAPHNIS,1,410
4785,Daru,1,255
4786,Darwiniana,1,461
4787,Data And Knowledge Engineering,1,359
4788,DATA BASE FOR ADVANCES IN INFORMATION SYSTEMS,1,126
4789,Data Compression Conference Proceedings,1,370
4790,Data Mining And Knowledge Discovery,1,3
4791,Data Strategies & Benchmarks : The Monthly Advisory For Health Care Executives,1,93
4792,Db2 Magazine,1,430
4793,Death Studies,1,408
4794,DECISION ANALYSIS,1,536
4795,"Decision And Simulation In Engineering And Management Science - International Conference On Modelling And Simulation, Icms'04",1,455
4796,Decision Sciences,1,57
4797,Decision Support Systems,1,57
4798,Deep-Sea Research Part I: Oceanographic Research Papers,1,72
4799,Deep-Sea Research Part Ii: Topical Studies In Oceanography,1,72
4800,"Deepwater Mooring Systems Concepts, Design Analysis, And Materials",1,417
4801,Defektoskopiya,1,483
4802,Defence And Peace Economics,1,267
4803,Defence Science Journal,1,409
4804,Defense And Security Analysis,1,267
4805,DEGRES,1,214
4806,Delaware Medical Journal,1,15
4807,Dementia And Geriatric Cognitive Disorders,1,247
4808,Democracy And Nature,1,431
4809,Democratization,1,431
4810,Demographic Research,1,408
4811,Demography,1,408
4812,Demokratizatsiya,1,431
4813,Dendrobiology,1,419
4814,Dendrochronologia,1,231
4815,Dengue Bulletin,1,116
4816,"Dental Assistant (Chicago, Ill : 1994)",1,162
4817,Dental Clinics Of North America,1,457
4818,Dental Materials,1,194
4819,Dental Materials Journal,1,194
4820,Dental Traumatology,1,457
4821,Dental Update,1,457
4822,Dentistry Today,1,457
4823,Dentomaxillofacial Radiology,1,457
4824,Denver University Law Review,1,27
4825,Depression And Anxiety,1,11
4826,"Der Hautarzt; Zeitschrift Fur Dermatologie, Venerologie, Und Verwandte Gebiete",1,24
4827,Der Nervenarzt,1,63
4828,Der Ophthalmologe : Zeitschrift Der Deutschen Ophthalmologischen Gesellschaft,1,41
4829,Der Orthopade,1,62
4830,Der Pathologe,1,130
4831,Der Radiologe,1,28
4832,Der Unfallchirurg,1,414
4833,Der Urologe Ausg A,1,8
4834,Deri Hastaliklari Ve Frengi Arsivi,1,24
4835,Dermatitis,1,460
4836,Dermatologia Clinica,1,460
4837,"Dermatologia Cosmetica, Medica Y Quirurgica",1,24
4838,Dermatologia Klinicza,1,460
4839,Dermatologic Clinics,1,24
4840,Dermatologic Surgery,1,460
4841,Dermatologic Therapy,1,24
4842,Dermatologica Sinica,1,24
4843,Dermatologie In Beruf Und Umwelt,1,460
4844,Dermatology,1,24
4845,Dermatology And Psychosomatics,1,24
4846,Dermatology Nursing / Dermatology Nurses' Association,1,447
4847,Dermatology Online Journal,1,24
4848,DES_ISSUES,1,420
4849,Desalination,1,189
4850,DESALINATION AND WATER TREATMENT,1,342
4851,Desarrollo Economico,1,261
4852,DESCANT,1,71
4853,Design And Manufacture For Sustainable Development 2003,1,434
4854,Design And Nature,1,38
4855,Design Automation For Embedded Systems,1,481
4856,Design Engineering (Toronto),1,98
4857,Design Issues,1,111
4858,DESIGN JOURNAL,1,430
4859,Design News (Boston),1,308
4860,Design Studies,1,111
4861,Designed Monomers And Polymers,1,10
4862,"Designs, Codes, And Cryptography",1,156
4863,DEUT_SPRACHE,1,420
4864,DEUT_VIER_LIT_GEIST,1,183
4865,DEUT_Z_PHILOS,1,334
4866,Deutsche Apotheker Zeitung,1,85
4867,Deutsche Entomologische Zeitschrift,1,53
4868,Deutsche Lebensmittel-Rundschau,1,49
4869,Deutsche Medizinische Wochenschrift,1,2
4870,DEUTSCHE SPRACHE,1,222
4871,Deutsche Tierarztliche Wochenschrift,1,133
4872,DEUTSCHE VIERTELJAHRSSCHRIFT FUR LITERATURWISSENSCHAFT UND GEISTESGESCHICHTE,1,183
4873,Deutsche Zeitschrift Fur Akupunktur,1,140
4874,Deutsche Zeitschrift Fur Onkologie,1,154
4875,DEUTSCHE ZEITSCHRIFT FUR PHILOSOPHIE,1,334
4876,Deutsche Zeitschrift Fur Sportmedizin,1,73
4877,Deutscher Drucker Stuttgart,1,440
4878,DEUTSCHES ARZTEBLATT INTERNATIONAL,1,41
4879,Developing Economies,1,95
4880,Developing World Bioeth,1,301
4881,Development,1,31
4882,Development And Change,1,259
4883,Development And Psychopathology,1,312
4884,Development Genes And Evolution,1,31
4885,Development In Practice,1,259
4886,Development Policy Review,1,259
4887,Development Southern Africa,1,527
4888,"Development, Growth & Differentiation",1,31
4889,Developmental And Comparative Immunology,1,528
4890,Developmental Biology,1,31
4891,Developmental Cell,1,31
4892,DEVELOPMENTAL DISABILITIES RESEARCH REVIEWS,1,235
4893,Developmental Dynamics,1,31
4894,Developmental Immunology,1,9
4895,Developmental Medicine And Child Neurology,1,445
4896,DEVELOPMENTAL NEUROBIOLOGY,1,215
4897,Developmental Neuropsychology,1,418
4898,DEVELOPMENTAL NEUROREHABILITATION,1,386
4899,Developmental Neuroscience,1,6
4900,Developmental Psychobiology,1,69
4901,Developmental Psychology,1,312
4902,Developmental Review,1,418
4903,Developmental Science,1,418
4904,Developments In Biologicals,1,528
4905,Developments In Chemical Engineering And Mineral Processing,1,119
4906,Developments In Ophthalmology,1,41
4907,DEVIANCE ET SOCIETE,1,283
4908,Deviant Behavior,1,327
4909,"Device Research Conference - Conference Digest, Drc",1,175
4910,Dgmk Tagungsbericht,1,199
4911,Di Yi Jun Yi Da Xue Xue Bao = Academic Journal Of The First Medical College Of Pla,1,252
4912,Diabetes,1,238
4913,Diabetes & Metabolism,1,39
4914,Diabetes And Vascular Disease Research,1,39
4915,Diabetes Care,1,39
4916,Diabetes Educator,1,39
4917,Diabetes Forecast,1,83
4918,Diabetes Research And Clinical Practice,1,39
4919,Diabetes Self-Management,1,83
4920,Diabetes Spectrum,1,39
4921,DIABETES STOFFWECHSEL UND HERZ,1,39
4922,Diabetes Technology & Therapeutics,1,39
4923,Diabetes Und Stoffwechsel,1,39
4924,"Diabetes, Nutrition & Metabolism",1,39
4925,"Diabetes, Obesity & Metabolism",1,39
4926,Diabetes/Metabolism Research And Reviews,1,238
4927,DIABETES-METAB_RES,1,39
4928,Diabetic Medicine,1,39
4929,DIABETOLOGE,1,39
4930,Diabetologia,1,238
4931,Diabetologia Doswiadczalna I Kliniczna,1,39
4932,Diabetologia Polska,1,39
4933,Diabetologie Metabolismus Endokrinologie Vyziva,1,39
4934,DIABETOLOGIE UND STOFFWECHSEL,1,530
4935,DIACHRONICA,1,222
4936,DIACRITICS-A REVIEW OF CONTEMPORARY CRITICISM,1,541
4937,Diagnostic And Interventional Radiology,1,28
4938,Diagnostic Cytopathology,1,471
4939,Diagnostic Microbiology And Infectious Disease,1,55
4940,Diagnostic Molecular Pathology,1,424
4941,DIAGNOSTIC PATHOLOGY,1,471
4942,Diagnostica,1,425
4943,DIALECTICA,1,122
4944,Dialectical Anthropology,1,250
4945,DIALECTOLOGIA ET GEOLINGUISTICA,1,222
4946,DIALOG-A JOURNAL OF THEOLOGY,1,410
4947,DIALOGUE-CAN_PHILOS,1,334
4948,Dialogues In Cardiovascular Medicine,1,2
4949,Dialogues In Clinical Neuroscience,1,150
4950,Dialysis And Transplantation,1,25
4951,Diamond And Related Materials,1,263
4952,Dianbo Kexue Xuebao/Chinese Journal Of Radio Science,1,65
4953,Dianli Xitong Zidonghua/Automation Of Electric Power Systems,1,455
4954,DIASPORAS-HISTOIRE ET SOCIETES,1,246
4955,Diatom Research,1,419
4956,DICKENS QUARTERLY,1,209
4957,DICKENS_QUART,1,420
4958,DICKENSIAN,1,420
4959,DIDACTICA SLOVENICA-PEDAGOSKA OBZORJA,1,290
4960,Die Casting Engineer,1,396
4961,Die Nahrung,1,49
4962,Die Naturwissenschaften,1,544
4963,Die Pharmazie,1,402
4964,Diesel And Gas Turbine Worldwide,1,92
4965,Diesel Progress International Edition,1,98
4966,Diesel Progress North American Edition,1,98
4967,DIFFERENCES-A JOURNAL OF FEMINIST CULTURAL STUDIES,1,209
4968,DIFFERENTIAL AND INTEGRAL EQUATIONS,1,14
4969,Differential Equations,1,501
4970,Differential Geometry And Its Application,1,435
4971,Differentiation,1,31
4972,Diffusion And Defect Data Pt A Defect And Diffusion Forum,1,518
4973,Diffusion And Defect Data Ptb: Solid State Phenomena,1,416
4974,DIGEST JOURNAL OF NANOMATERIALS AND BIOSTRUCTURES,1,263
4975,Digest Of Papers - IEEE Radio Frequency Integrated Circuits Symposium,1,66
4976,Digest Of Papers - IEEE Symposium On Mass Storage Systems,1,152
4977,Digest Of Papers - Microprocesses And Nanotechnology 2004,1,38
4978,"Digest Of Technical Papers - International Conference On Solid State Sensors And Actuators And Microsystems, Transducers '05",1,448
4979,Digest Of Technical Papers - Sid International Symposium,1,432
4980,Digest Of Technical Papers - Symposium On Vlsi Technology,1,175
4981,Digest Of Technical Papers-IEEE International Pulsed Power Conference,1,455
4982,Digestion,1,32
4983,Digestive And Liver Disease,1,32
4984,Digestive Diseases,1,32
4985,Digestive Diseases And Sciences,1,32
4986,Digestive Endoscopy,1,309
4987,Digestive Surgery,1,405
4988,Digests Of The Intermag Conference,1,483
4989,DIGIT_CREAT,1,467
4990,DIGITAL CREATIVITY,1,430
4991,Digital Fabrication 2005 - Final Program And Proceedings,1,440
4992,Digital Information Exchange: Pathways To Build Global Information Society,1,164
4993,Digital Investigation,1,288
4994,Digital Signal Processing: A Review Journal,1,5
4995,Dimensions Of Critical Care Nursing : Dccn,1,138
4996,DIOGENES,1,502
4997,Diped-2004: Proceedings Of The 9th International Seminar/Workshop On Direct And Inverse Problems Of Electromagnetic And Acoustic Wave Theory,1,65
4998,Diplomatic History,1,488
5000,Diqiu Kexue - Zhongguo Dizhi Daxue Xuebao/Earth Science - Journal Of China University Of Geosciences,1,413
5001,"Director (Cincinnati, Ohio)",1,447
5002,Dis2004 - Designing Interactive Systems: Across The Spectrum,1,430
5003,DISABILITY AND HEALTH JOURNAL,1,390
5004,Disability And Rehabilitation,1,412
5005,Disability And Society,1,464
5006,DISASTER ADVANCES,1,239
5007,Disaster Management & Response : Dmr : An Official Publication Of The Emergency Nurses Association,1,100
5008,DISASTER MEDICINE AND PUBLIC HEALTH PREPAREDNESS,1,447
5009,Disaster Prevention And Management,1,434
5010,Disasters,1,475
5011,Discourse,1,496
5012,DISCOURSE & COMMUNICATION,1,498
5013,Discourse And Society,1,498
5014,Discourse Processes,1,418
5015,Discourse Studies,1,498
5016,Discovery And Innovation,1,545
5017,Discrete And Computanional Geometry,1,474
5018,Discrete And Continuous Dynamical Systems,1,14
5019,Discrete And Continuous Dynamical Systems - Series B,1,228
5020,Discrete Applied Mathematics,1,156
5021,Discrete Dynamics In Nature And Society,1,74
5022,DISCRETE EVENT DYNAMIC SYSTEMS-THEORY AND APPLICATIONS,1,392
5023,Discrete Mathematics,1,156
5024,DISCRETE MATHEMATICS AND THEORETICAL COMPUTER SCIENCE,1,156
5025,Discrete Optimization,1,74
5026,DISCRETE_CONT_DYN_S,1,14
5027,Disease Management,1,355
5028,Disease Management Advisor,1,100
5029,Disease Management And Health Outcomes,1,355
5030,Disease Markers,1,233
5031,DISEASE MODELS & MECHANISMS,1,523
5032,Disease-A-Month,1,205
5033,Diseases Of Aquatic Organisms,1,528
5034,Diseases Of The Colon And Rectum,1,405
5035,Diseases Of The Esophagus,1,405
5036,Disp,1,411
5037,Displays,1,432
5038,DISSENT,1,502
5039,DISSERTATIONES MATHEMATICAE,1,221
5040,DISSOLUTION TECHNOLOGIES,1,522
5041,Distance Education,1,444
5042,Distributed And Parallel Databases,1,3
5043,Distributed Computing,1,428
5044,Distribution Sales And Management,1,60
5045,Diversity And Distributions,1,423
5046,DIVING AND HYPERBARIC MEDICINE,1,319
5047,DIX-SEPTIEME_SIECLE,1,214
5048,Dizhen Dizhi,1,61
5049,D-Lib Magazine,1,164
5050,Dlr-Mitteilung,1,187
5051,Dna And Cell Biology,1,20
5052,Dna Repair,1,320
5053,Dna Research,1,127
5054,Dna Sequence - Journal Of Dna Sequencing And Mapping,1,21
5055,Documenta Mathematica,1,221
5056,Documenta Ophthalmologica,1,366
5057,Documents D'Analisi Geografica,1,493
5058,DODO,1,113
5059,Dokkyo Journal Of Medical Sciences,1,40
5060,DOKL_AKAD_NAUK+,1,393
5061,Doklady Akademii Nauk,1,157
5062,DOKLADY AKADEMII NAUK BELARUSI,1,393
5063,Doklady Biochemistry And Biophysics,1,40
5064,Doklady Biological Sciences,1,40
5065,DOKLADY CHEMICAL TECHNOLOGY,1,491
5066,Doklady Chemistry,1,491
5067,Doklady Earth Sciences,1,413
5068,Doklady Mathematics,1,501
5069,Doklady Physical Chemistry,1,491
5070,Doklady Physics,1,465
5071,Doktorsavhandlingar Vid Chalmers Tekniska Hogskola,1,111
5072,Dokumentacja Geograficzna,1,293
5073,Dolor,1,445
5074,Domestic Animal Endocrinology,1,135
5075,Dongbei Daxue Xuebao/Journal Of Northeastern University,1,406
5076,Dongnan Daxue Xuebao (Ziran Kexue Ban)/Journal Of Southeast University (Natural Science Edition),1,119
5077,DOSE-RESPONSE,1,335
5078,Douleur Et Analgesie,1,313
5079,Douleurs,1,313
5080,DOWN BEAT,1,198
5081,DOWN_BEAT,1,142
5082,"Down'S Syndrome, Research And Practice : The Journal Of The Sarah Duffen Centre / University Of Portsmouth",1,302
5083,Dr Dobb'S Journal,1,400
5084,Dreaming,1,532
5085,Dredging And Port Construction,1,417
5086,"Dredging, Key Technologies For Global Prosperity",1,417
5087,Drevarsky Vyskum/Wood Research,1,155
5088,DREWNO,1,155
5090,Drilling And Production Technology,1,266
5091,Drilling Fluid And Completion Fluid,1,442
5092,Drug And Alcohol Dependence,1,104
5093,Drug And Alcohol Review,1,104
5094,Drug And Chemical Toxicology,1,33
5095,Drug And Therapeutics Bulletin,1,11
5096,Drug Benefit Trends,1,422
5097,Drug Delivery,1,37
5098,Drug Design Reviews Online,1,54
5099,Drug Development And Industrial Pharmacy,1,37
5100,Drug Development Research,1,26
5101,Drug Discovery Today,1,54
5102,Drug Discovery Today: Biosilico,1,146
5103,Drug Discovery Today: Targets,1,233
5104,Drug Discovery Today: Technologies,1,54
5105,Drug Discovery Today: Therapeutic Strategies,1,238
5106,Drug Discovery World,1,54
5107,Drug Information Journal,1,99
5108,Drug Metabolism And Disposition,1,402
5109,Drug Metabolism And Pharmacokinetics,1,402
5110,Drug Metabolism Reviews,1,402
5111,Drug News & Perspectives,1,6
5112,Drug Resistance Updates,1,1
5113,Drug Safety,1,422
5114,DRUG TESTING AND ANALYSIS,1,519
5115,Drug Topics,1,85
5116,Drugs,1,422
5117,Drugs & Aging,1,174
5118,Drugs And Therapy Perspectives,1,85
5119,Drugs In R&D,1,85
5120,Drugs Of The Future,1,422
5121,Drugs Of Today,1,422
5122,Drugs Under Experimental And Clinical Research,1,460
5123,"Drugs: Education, Prevention And Policy",1,104
5124,Drustvena Istrazivanja,1,329
5125,DRVNA INDUSTRIJA,1,155
5126,Drying Technology,1,456
5127,Duke Law Journal,1,27
5128,Duke Mathematical Journal,1,337
5129,Duodecim,1,451
5130,DUTCH CROSSING-JOURNAL OF LOW COUNTRIES STUDIES,1,527
5131,DU-Z_KULTUR,1,142
5132,DVE DOMOVINI-TWO HOMELANDS,1,246
5133,Dwi Reports,1,421
5134,Dyes And Pigments,1,421
5135,DYNA,1,105
5136,DYNA-COLOMBIA,1,129
5137,DYNAM_CONT_DIS_SER_A,1,501
5138,DYNAM_SYST_APPL,1,14
5139,Dynamic Systems And Applications,1,14
5140,Dynamical Systems,1,464
5141,Dynamics And Control,1,96
5142,DYNAMICS AND STABILITY OF SYSTEMS,1,14
5143,Dynamics Of Atmospheres And Oceans,1,72
5144,"Dynamics Of Continuous, Discrete And Impulsive Systems Series A: Mathematical Analysis",1,14
5145,"Dynamics Of Continuous, Discrete And Impulsive Systems Series B: Applications And Algorithms",1,433
5146,DYNAMICS OF PARTIAL DIFFERENTIAL EQUATIONS,1,14
5147,"Dynamis (Granada, Spain)",1,148
5148,Dynamische Psychiatrie,1,425
5149,Dyslexia,1,418
5150,Dysphagia,1,110
5151,E & M EKONOMIE A MANAGEMENT,1,527
5152,E_AFR_MED_J,1,352
5153,Ear And Hearing,1,226
5154,"Ear, Nose, & Throat Journal",1,478
5155,EARLY AMERICAN LITERATURE,1,209
5156,Early Childhood Education Journal,1,418
5157,Early Childhood Research Quarterly,1,312
5158,Early Education And Development,1,312
5159,Early Human Development,1,534
5160,EARLY INTERVENTION IN PSYCHIATRY,1,318
5161,EARLY MODERN WOMEN-AN INTERDISCIPLINARY JOURNAL,1,407
5162,EARLY MUSIC,1,142
5163,EARLY MUSIC HISTORY,1,142
5164,EARLY POPULAR VISUAL CULTURE,1,410
5165,Early Pregnancy (Online),1,45
5166,EARLY_MUSIC,1,142
5167,EARTH AND ENVIRONMENTAL SCIENCE TRANSACTIONS OF THE ROYAL SOCIETY OF EDINBURGH,1,413
5168,Earth And Planetary Science Letters,1,61
5169,EARTH INTERACTIONS,1,374
